total_value,neighborhood,area,year,deposit,rent,elavator,parking,warehouse
1000900000.0, فرمانیه ,300,1390,1000000000.0,30000000.0,1,1,1
1800000000.0, هروی ,210,1399,1800000000.0,0.0,1,1,1
200150000.0, جنت‌آباد شمالی ,120,1396,200000000.0,5000000.0,1,1,1
200750000.0, الهیه ,155,1389,200000000.0,25000000.0,1,1,1
150330000.0, کوی فردوس ,150,1396,150000000.0,11000000.0,1,1,1
250000300.0, ابوذر (منطقه ۱۵) ,70,1375,250000000.0,10000.0,0,1,1
500600000.0, فرمانیه ,225,1380,500000000.0,20000000.0,0,1,1
600000000.0, سعادت‌آباد ,100,1393,600000000.0,0.0,1,1,1
700000000.0, شهرک والفجر (منطقه ۶) ,115,1399,700000000.0,0.0,1,1,1
680000000.0, تهرانپارس شرقی ,210,1380,680000000.0,0.0,0,1,1
78000000.0, شهریار ,50,1382,78000000.0,0.0,0,0,1
1000000000.0, سعادت‌آباد ,140,1390,1000000000.0,0.0,1,1,1
200000000.0, جیحون ,65,1396,200000000.0,0.0,1,0,1
401020000.0, نیاوران ,160,1399,400000000.0,34000000.0,1,1,1
1600000000.0, سعادت‌آباد ,160,1399,1600000000.0,0.0,1,1,1
1800000000.0, پاسداران ,200,1385,1800000000.0,0.0,1,1,1
2000030000.0, سعادت‌آباد ,150,1398,2000000000.0,1000000.0,1,1,1
500045000.0, آبشار تهران ,120,1399,500000000.0,1500000.0,1,1,1
0.0, تهران‌سر ,86,1399,0.0,0.0,1,1,1
200030000.0, شیخ هادی ,105,1380,200000000.0,1000000.0,0,0,1
30060000.0, بومهن ,75,1399,30000000.0,2000000.0,1,1,1
700090000.0, نیاوران ,120,1390,700000000.0,3000000.0,1,1,1
1300000000.0, زعفرانیه ,132,1397,1300000000.0,0.0,1,1,1
600000000.0, کوی فردوس ,90,1399,600000000.0,0.0,1,1,1
400105000.0, سیدخندان ,103,1387,400000000.0,3500000.0,1,1,1
800180000.0, نیاوران ,150,1396,800000000.0,6000000.0,1,1,1
50150000.0, پونک ,55,1386,50000000.0,5000000.0,0,1,1
0.0, کوهک ,160,1399,0.0,0.0,1,1,1
0.0, پونک ,135,1399,0.0,0.0,1,1,1
480000000.0, سعادت‌آباد ,90,1387,480000000.0,0.0,1,1,1
80000000.0, بومهن ,85,1395,80000000.0,0.0,1,0,1
600300000.0, قلهک ,115,1398,600000000.0,10000000.0,1,1,1
3000000000.0, نیاوران ,360,1395,3000000000.0,0.0,1,1,1
0.0, نیاوران ,220,1397,0.0,0.0,1,1,1
300447000.0, جردن ,105,1395,300000000.0,14900000.0,1,1,1
75000000.0, قرچک ,65,1398,75000000.0,0.0,0,0,1
1000750000.0, دروس ,270,1392,1000000000.0,25000000.0,1,1,1
150120000.0, کوی فردوس ,78,1388,150000000.0,4000000.0,1,1,1
1001050000.0, فرمانیه ,200,1397,1000000000.0,35000000.0,1,1,1
200210000.0, هروی ,100,1392,200000000.0,7000000.0,1,1,1
250195000.0, کوی فردوس ,90,1395,250000000.0,6500000.0,1,1,1
410000000.0, قنات‌کوثر ,90,1399,410000000.0,0.0,1,1,1
1200000000.0, مرزداران ,200,1396,1200000000.0,0.0,1,1,1
430480000.0, ولنجک ,165,1385,430000000.0,16000000.0,1,1,1
1100180000.0, هروی ,172,1394,1100000000.0,6000000.0,1,1,1
450000000.0, پاسداران ,70,1396,450000000.0,0.0,1,1,1
501050000.0, الهیه ,160,1395,500000000.0,35000000.0,1,1,1
850000000.0, پونک ,160,1386,850000000.0,0.0,1,1,1
550000000.0, کوهک ,110,1399,550000000.0,0.0,1,1,1
100174000.0, مرزداران ,73,1395,100000000.0,5800000.0,1,1,1
1000000000.0, ظفر ,180,1372,1000000000.0,0.0,0,1,1
400630000.0, ولنجک ,130,1399,400000000.0,21000000.0,1,1,1
300480000.0, ولنجک ,110,1397,300000000.0,16000000.0,1,1,1
450000000.0, جنت‌آباد جنوبی ,90,1387,450000000.0,0.0,1,1,1
0.0, زعفرانیه ,150,1396,0.0,0.0,1,1,1
400360000.0, نیاوران ,102,1396,400000000.0,12000000.0,1,1,1
0.0, نیاوران ,260,1397,0.0,0.0,1,1,1
300270000.0, کوهک ,143,1397,300000000.0,9000000.0,1,1,1
900000000.0, سعادت‌آباد ,144,1385,900000000.0,0.0,1,1,1
330000000.0, شمس‌آباد ,85,1385,330000000.0,0.0,0,1,1
1500900000.0, نیاوران ,180,1396,1500000000.0,30000000.0,1,1,1
300270000.0, گیشا (کوی نصر) ,85,1398,300000000.0,9000000.0,1,1,1
300480000.0, اختیاریه ,140,1399,300000000.0,16000000.0,1,1,1
150495000.0, هروی ,100,1399,150000000.0,16500000.0,1,1,1
50150000.0, کوی فردوس ,65,1386,50000000.0,5000000.0,0,1,1
500090000.0, جنت‌آباد مرکزی ,130,1388,500000000.0,3000000.0,1,1,1
0.0, هروی ,190,1397,0.0,0.0,1,1,1
250000000.0, صادقیه ,70,1384,250000000.0,0.0,0,1,1
1700000000.0, زعفرانیه ,200,1390,1700000000.0,0.0,1,1,1
80063000.0, تهران‌سر ,52,1385,80000000.0,2100000.0,0,0,1
800000000.0, پاسداران ,150,1385,800000000.0,0.0,1,1,1
400000000.0, مرزداران ,65,1396,400000000.0,0.0,1,1,1
100195000.0, کوهک ,93,1396,100000000.0,6500000.0,1,1,1
1200000000.0, دروس ,165,1396,1200000000.0,0.0,1,1,1
750000000.0, نارمک ,135,1399,750000000.0,0.0,1,1,1
150135000.0, تهرانپارس غربی ,80,1377,150000000.0,4500000.0,0,1,1
0.0, پاسداران ,285,1399,0.0,0.0,1,1,1
150300000.0, هروی ,105,1390,150000000.0,10000000.0,1,1,1
1350000000.0, کامرانیه ,128,1391,1350000000.0,0.0,1,1,1
100096000.0, آذربایجان ,70,1380,100000000.0,3200000.0,0,0,1
250900000.0, زعفرانیه ,160,1392,250000000.0,30000000.0,1,1,1
210003000.0, تهرانپارس غربی ,58,1382,210000000.0,100000.0,0,0,1
300375000.0, سعادت‌آباد ,130,1398,300000000.0,12500000.0,1,1,1
501050000.0, سعادت‌آباد ,145,1398,500000000.0,35000000.0,1,1,1
350000000.0, شهر زیبا ,75,1396,350000000.0,0.0,1,1,1
500000000.0, یوسف‌آباد ,220,1375,500000000.0,0.0,0,1,1
1200000000.0, بهار ,175,1399,1200000000.0,0.0,1,1,1
200660000.0, الهیه ,175,1381,200000000.0,22000000.0,0,1,1
201080000.0, کامرانیه ,200,1398,200000000.0,36000000.0,1,1,1
300030000.0, چیتگر ,64,1398,300000000.0,1000000.0,1,1,1
560000000.0, مرزداران ,100,1391,560000000.0,0.0,1,1,1
33030000.0, شهر قدس ,80,1388,33000000.0,1000000.0,0,0,1
150270000.0, ولنجک ,77,1385,150000000.0,9000000.0,0,1,1
0.0, تهرانپارس غربی ,72,1384,0.0,0.0,0,0,1
40096000.0, تهران‌سر ,53,1380,40000000.0,3200000.0,0,1,1
2200030000.0, دروس ,250,1380,2200000000.0,1000000.0,1,1,1
700000000.0, قیطریه ,100,1380,700000000.0,0.0,1,1,1
240180000.0, شهران جنوبی ,130,1395,240000000.0,6000000.0,1,1,1
1050000000.0, ولنجک ,120,1386,1050000000.0,0.0,1,1,1
600000000.0, کوی فردوس ,100,1390,600000000.0,0.0,1,1,1
890000000.0, جنت‌آباد جنوبی ,126,1399,890000000.0,0.0,1,1,1
460000000.0, سعادت‌آباد ,137,1385,460000000.0,0.0,0,0,1
120105000.0, شهر زیبا ,50,1391,120000000.0,3500000.0,1,1,1
300045000.0, تهرانپارس غربی ,137,1394,300000000.0,1500000.0,1,1,1
1001200000.0, سعادت‌آباد ,180,1399,1000000000.0,40000000.0,1,1,1
400600000.0, سوهانک ,210,1392,400000000.0,20000000.0,1,1,1
1000000000.0, اختیاریه ,150,1391,1000000000.0,0.0,1,1,1
501200000.0, زعفرانیه ,210,1396,500000000.0,40000000.0,1,1,1
550300000.0, قنات‌کوثر ,182,1396,550000000.0,10000000.0,1,1,1
500000000.0, صادقیه ,110,1392,500000000.0,0.0,1,1,1
0.0, سعادت‌آباد ,155,1397,0.0,0.0,1,1,1
550000000.0, کوی فردوس ,95,1396,550000000.0,0.0,1,1,1
90144000.0, ظفر ,60,1380,90000000.0,4800000.0,0,0,1
550000000.0, پونک ,130,1385,550000000.0,0.0,1,1,1
3000000000.0, آجودانیه ,265,1393,3000000000.0,0.0,1,1,1
300990000.0, دروس ,270,1396,300000000.0,33000000.0,1,1,1
0.0, ازگل ,120,1394,0.0,0.0,1,1,1
405000000.0, پونک ,130,1385,405000000.0,0.0,0,1,1
200000000.0, مینابی ,88,1399,200000000.0,0.0,1,1,1
240000000.0, شهران جنوبی ,65,1385,240000000.0,0.0,0,0,1
40037500.0, پرند ,78,1395,40000000.0,1250000.0,1,1,1
100450000.0, نیاوران ,65,1395,100000000.0,15000000.0,1,1,1
950000000.0, سعادت‌آباد ,115,1394,950000000.0,0.0,1,1,1
350000000.0, سیدخندان ,64,1384,350000000.0,0.0,1,1,1
150180000.0, پونک ,95,1390,150000000.0,6000000.0,1,1,1
500000000.0, دزاشیب ,90,1399,500000000.0,0.0,1,1,1
400360000.0, پونک ,158,1396,400000000.0,12000000.0,1,1,1
200060000.0, دریاچه شهدای خلیج فارس ,125,1392,200000000.0,2000000.0,1,1,1
700003000.0, فرمانیه ,100,1394,700000000.0,100000.0,1,1,1
1300003000.0, هروی ,155,1389,1300000000.0,100000.0,1,1,1
1350000000.0, جردن ,240,1386,1350000000.0,0.0,1,1,1
450210000.0, سعادت‌آباد ,95,1392,450000000.0,7000000.0,1,1,1
1200000000.0, سعادت‌آباد ,140,1395,1200000000.0,0.0,1,1,1
50055500.0, سلسبیل ,41,1389,50000000.0,1850000.0,0,0,1
770000000.0, سعادت‌آباد ,110,1397,770000000.0,0.0,1,1,1
300195000.0, دارآباد ,66,1398,300000000.0,6500000.0,1,1,1
300660000.0, نیاوران ,160,1386,300000000.0,22000000.0,1,1,1
200330000.0, جردن ,145,1380,200000000.0,11000000.0,1,1,1
850000000.0, بهجت‌آباد ,170,1380,850000000.0,0.0,1,1,1
100270000.0, هروی ,110,1389,100000000.0,9000000.0,1,1,1
440000000.0, حکیمیه ,125,1385,440000000.0,0.0,0,1,1
200120000.0, حکیمیه ,85,1395,200000000.0,4000000.0,1,1,1
1000300000.0, قیطریه ,132,1397,1000000000.0,10000000.0,1,1,1
200180000.0, چیتگر ,125,1391,200000000.0,6000000.0,1,1,1
520000000.0, کوی فردوس ,100,1397,520000000.0,0.0,1,1,1
0.0, سعادت‌آباد ,125,1398,0.0,0.0,1,1,1
200600000.0, سعادت‌آباد ,168,1393,200000000.0,20000000.0,1,1,1
40111000.0, صد دستگاه ,46,1392,40000000.0,3700000.0,1,0,1
500600000.0, سوهانک ,200,1384,500000000.0,20000000.0,1,1,1
200450000.0, نیاوران ,170,1388,200000000.0,15000000.0,0,1,1
650000000.0, جردن ,90,1390,650000000.0,0.0,1,1,1
280000000.0, تهرانپارس شرقی ,85,1388,280000000.0,0.0,0,1,1
200540000.0, فرمانیه ,190,1385,200000000.0,18000000.0,1,1,1
0.0, الهیه ,220,1390,0.0,0.0,1,1,1
400660000.0, اقدسیه ,140,1394,400000000.0,22000000.0,1,1,1
100780000.0, پاسداران ,210,1395,100000000.0,26000000.0,1,1,1
570000000.0, دریاچه شهدای خلیج فارس ,170,1399,570000000.0,0.0,1,1,1
900000000.0, تهرانپارس غربی ,160,1399,900000000.0,0.0,1,1,1
2900000000.0, فرمانیه ,200,1395,2900000000.0,0.0,1,1,1
200204000.0, شهرک راه‌آهن ,150,1393,200000000.0,6800000.0,0,1,1
200420000.0, شهرک غرب ,120,1390,200000000.0,14000000.0,1,1,1
1800000000.0, پاسداران ,178,1399,1800000000.0,0.0,1,1,1
180300000.0, کوی فردوس ,130,1394,180000000.0,10000000.0,1,1,1
0.0, جردن ,100,1397,0.0,0.0,1,1,1
200660000.0, سعادت‌آباد ,123,1395,200000000.0,22000000.0,1,1,1
320003000.0, تهرانپارس شرقی ,85,1395,320000000.0,100000.0,1,1,1
300105000.0, تهرانپارس غربی ,75,1396,300000000.0,3500000.0,1,1,1
4000000000.0, زعفرانیه ,300,1396,4000000000.0,0.0,1,1,1
450000000.0, جنت‌آباد مرکزی ,90,1393,450000000.0,0.0,1,1,1
800450000.0, سعادت‌آباد ,190,1399,800000000.0,15000000.0,1,1,1
1000000000.0, شهرک غرب ,160,1377,1000000000.0,0.0,1,1,1
200270000.0, سعادت‌آباد ,100,1397,200000000.0,9000000.0,1,1,1
0.0, الهیه ,110,1387,0.0,0.0,1,1,1
265000000.0, پیروزی ,95,1392,265000000.0,0.0,0,1,1
1500510000.0, قیطریه ,220,1396,1500000000.0,17000000.0,1,1,1
2000300000.0, اقدسیه ,250,1389,2000000000.0,10000000.0,1,1,1
420000000.0, پاسداران ,65,1396,420000000.0,0.0,1,1,1
200255000.0, زرکش ,150,1399,200000000.0,8500000.0,1,1,1
150270000.0, ولنجک ,75,1380,150000000.0,9000000.0,0,1,1
0.0, سهروردی ,70,1399,0.0,0.0,1,1,1
100240000.0, سعادت‌آباد ,65,1388,100000000.0,8000000.0,0,1,1
400000000.0, سلسبیل ,100,1399,400000000.0,0.0,1,1,1
300240000.0, آذربایجان ,150,1399,300000000.0,8000000.0,1,1,1
500300000.0, مرزداران ,126,1396,500000000.0,10000000.0,1,1,1
270000000.0, امیریه ,110,1395,270000000.0,0.0,1,1,1
68000000.0, شهریار ,70,1395,68000000.0,0.0,1,0,1
0.0, کاشانک ,185,1397,0.0,0.0,1,1,1
1003000000.0, فرمانیه ,350,1397,1000000000.0,100000000.0,1,1,1
320000000.0, کوی فردوس ,75,1383,320000000.0,0.0,0,1,1
1200000000.0, قیطریه ,156,1387,1200000000.0,0.0,1,1,1
100360000.0, تهرانپارس غربی ,97,1399,100000000.0,12000000.0,1,1,1
0.0, محمودیه ,180,1399,0.0,0.0,1,1,1
150090000.0, نارمک ,65,1375,150000000.0,3000000.0,0,1,1
2002400000.0, آجودانیه ,360,1399,2000000000.0,80000000.0,1,1,1
1700000000.0, پاسداران ,180,1399,1700000000.0,0.0,1,1,1
180000000.0, حمزه‌آباد ,75,1395,180000000.0,0.0,1,1,1
1900000000.0, نیاوران ,202,1398,1900000000.0,0.0,1,1,1
300090000.0, بهار ,100,1380,300000000.0,3000000.0,0,1,1
2400000000.0, قیطریه ,243,1399,2400000000.0,0.0,1,1,1
650000000.0, پونک ,110,1399,650000000.0,0.0,1,1,1
600000000.0, تهران‌نو ,140,1397,600000000.0,0.0,1,1,1
0.0, پاسداران ,210,1393,0.0,0.0,1,1,1
400360000.0, هروی ,140,1396,400000000.0,12000000.0,1,1,1
700150000.0, اختیاریه ,140,1385,700000000.0,5000000.0,0,1,1
580000000.0, فاطمی ,100,1390,580000000.0,0.0,1,1,1
100300000.0, اختیاریه ,120,1380,100000000.0,10000000.0,1,1,1
200000000.0, هروی ,95,1394,200000000.0,0.0,1,1,1
100090000.0, نظام‌آباد ,67,1394,100000000.0,3000000.0,1,1,1
750000000.0, ظفر ,90,1398,750000000.0,0.0,1,1,1
2600000000.0, الهیه ,200,1396,2600000000.0,0.0,1,1,1
180072000.0, جنت‌آباد مرکزی ,76,1382,180000000.0,2400000.0,0,1,1
350000000.0, آهنگ ,120,1363,350000000.0,0.0,0,1,1
1001200000.0, ولنجک ,300,1393,1000000000.0,40000000.0,1,1,1
300600000.0, قیطریه ,140,1397,300000000.0,20000000.0,1,1,1
80066000.0, مجیدیه ,51,1382,80000000.0,2200000.0,0,0,1
400000000.0, سعادت‌آباد ,50,1391,400000000.0,0.0,1,1,1
0.0, سعادت‌آباد ,117,1380,0.0,0.0,0,1,1
800000000.0, سعادت‌آباد ,100,1388,800000000.0,0.0,1,1,1
950000000.0, پاسداران ,144,1387,950000000.0,0.0,1,1,1
800000000.0, دزاشیب ,95,1399,800000000.0,0.0,1,1,1
50090000.0, بهارستان ,60,1384,50000000.0,3000000.0,1,0,1
320006000.0, دانشگاه علم و صنعت ,110,1386,320000000.0,200000.0,0,1,1
200000000.0, تهرانپارس غربی ,60,1385,200000000.0,0.0,0,1,1
300450000.0, میرداماد ,110,1399,300000000.0,15000000.0,1,1,1
1600000000.0, دروس ,200,1395,1600000000.0,0.0,1,1,1
340000000.0, تهران‌ویلا ,55,1399,340000000.0,0.0,1,1,1
0.0, فرمانیه ,175,1388,0.0,0.0,1,1,1
170000000.0, نصرت ,50,1380,170000000.0,0.0,0,0,1
2500000000.0, پاسداران ,240,1399,2500000000.0,0.0,1,1,1
400000000.0, سازمان برنامه ,71,1386,400000000.0,0.0,1,1,1
1001500000.0, فرمانیه ,200,1397,1000000000.0,50000000.0,1,1,1
625000000.0, جردن ,85,1388,625000000.0,0.0,1,1,1
370000000.0, سهروردی ,80,1399,370000000.0,0.0,1,1,1
450000000.0, جنت‌آباد شمالی ,107,1385,450000000.0,0.0,1,1,1
130000000.0, اندیشه ,80,1390,130000000.0,0.0,0,1,1
250180000.0, سیدخندان ,150,1363,250000000.0,6000000.0,0,1,1
2000000000.0, پاسداران ,250,1399,2000000000.0,0.0,1,1,1
220000000.0, اتابک ,85,1399,220000000.0,0.0,1,0,1
1000780000.0, دروس ,275,1394,1000000000.0,26000000.0,1,1,1
200600000.0, اقدسیه ,170,1394,200000000.0,20000000.0,1,1,1
400180000.0, جنت‌آباد جنوبی ,135,1398,400000000.0,6000000.0,1,1,1
1500000000.0, ولنجک ,175,1387,1500000000.0,0.0,1,1,1
100450000.0, فرمانیه ,77,1371,100000000.0,15000000.0,0,1,1
800060000.0, قیطریه ,130,1394,800000000.0,2000000.0,1,1,1
210060000.0, تهرانپارس غربی ,80,1387,210000000.0,2000000.0,1,1,1
500750000.0, نیاوران ,113,1398,500000000.0,25000000.0,1,1,1
1250000000.0, مرزداران ,188,1395,1250000000.0,0.0,1,1,1
150135000.0, دارآباد ,60,1387,150000000.0,4500000.0,0,0,1
350465000.0, زعفرانیه ,117,1396,350000000.0,15500000.0,1,1,1
1100390000.0, نیاوران ,155,1399,1100000000.0,13000000.0,1,1,1
0.0, فرمانیه ,380,1399,0.0,0.0,1,1,1
300480000.0, قیطریه ,130,1398,300000000.0,16000000.0,1,1,1
650000000.0, بهاران ,130,1398,650000000.0,0.0,1,1,1
150225000.0, یوسف‌آباد ,120,1386,150000000.0,7500000.0,0,1,1
100165000.0, پونک ,69,1383,100000000.0,5500000.0,1,1,1
520000000.0, هروی ,110,1388,520000000.0,0.0,1,1,1
1000720000.0, زعفرانیه ,235,1389,1000000000.0,24000000.0,1,1,1
350450000.0, میرداماد ,140,1394,350000000.0,15000000.0,1,1,1
1000000000.0, قیطریه ,125,1394,1000000000.0,0.0,1,1,1
990030000.0, سعادت‌آباد ,140,1388,990000000.0,1000000.0,1,1,1
0.0, تهرانپارس غربی ,90,1398,0.0,0.0,1,1,1
200450000.0, سعادت‌آباد ,100,1387,200000000.0,15000000.0,1,1,1
3500000000.0, اقدسیه ,300,1398,3500000000.0,0.0,1,1,1
150660000.0, ازگل ,165,1395,150000000.0,22000000.0,1,1,1
550000000.0, جنت‌آباد جنوبی ,105,1395,550000000.0,0.0,1,1,1
280000000.0, سلسبیل ,140,1373,280000000.0,0.0,0,0,1
0.0, کوی فردوس ,62,1398,0.0,0.0,1,1,1
1250000000.0, شهرک غرب ,120,1390,1250000000.0,0.0,1,1,1
600000.0, نیاوران ,150,1398,0.0,20000000.0,1,1,1
700000000.0, هروی ,95,1399,700000000.0,0.0,1,1,1
250330000.0, دروس ,115,1385,250000000.0,11000000.0,1,1,1
500195000.0, آجودانیه ,100,1392,500000000.0,6500000.0,1,1,1
800600000.0, سعادت‌آباد ,115,1397,800000000.0,20000000.0,1,1,1
100060000.0, دولت‌آباد ,65,1399,100000000.0,2000000.0,1,0,1
500285000.0, پونک ,165,1396,500000000.0,9500000.0,1,1,1
2000000000.0, هروی ,240,1395,2000000000.0,0.0,1,1,1
300600000.0, سعادت‌آباد ,200,1385,300000000.0,20000000.0,1,1,1
100090000.0, تهران‌سر ,68,1383,100000000.0,3000000.0,1,1,1
1000900000.0, فرمانیه ,300,1384,1000000000.0,30000000.0,1,1,1
250120000.0, سبلان ,100,1399,250000000.0,4000000.0,1,1,1
350000000.0, طرشت ,72,1395,350000000.0,0.0,1,1,1
301200000.0, الهیه ,160,1393,300000000.0,40000000.0,1,1,1
1500000000.0, جردن ,250,1388,1500000000.0,0.0,1,1,1
400150000.0, سازمان برنامه ,150,1396,400000000.0,5000000.0,1,1,1
250000000.0, پیروزی ,67,1399,250000000.0,0.0,1,1,1
150105000.0, خواجه نصیر طوسی ,81,1371,150000000.0,3500000.0,0,1,1
0.0, سعادت‌آباد ,185,1397,0.0,0.0,1,1,1
2700000000.0, الهیه ,325,1392,2700000000.0,0.0,1,1,1
1500000000.0, الهیه ,200,1390,1500000000.0,0.0,1,1,1
200090000.0, جنت‌آباد مرکزی ,80,1385,200000000.0,3000000.0,1,0,1
550000000.0, پاسداران ,130,1381,550000000.0,0.0,0,0,1
0.0, نارمک ,125,1399,0.0,0.0,1,1,1
3500000000.0, نیاوران ,320,1399,3500000000.0,0.0,1,1,1
620000000.0, گیشا (کوی نصر) ,85,1399,620000000.0,0.0,1,1,1
300540000.0, ولنجک ,160,1383,300000000.0,18000000.0,1,1,1
500750000.0, کامرانیه ,180,1388,500000000.0,25000000.0,1,1,1
600000000.0, تهرانپارس غربی ,110,1398,600000000.0,0.0,1,1,1
400180000.0, جنت‌آباد مرکزی ,130,1390,400000000.0,6000000.0,1,1,1
150240000.0, ظفر ,90,1380,150000000.0,8000000.0,1,1,1
0.0, کوی فردوس ,90,1396,0.0,0.0,1,1,1
350300000.0, ظفر ,135,1387,350000000.0,10000000.0,1,1,1
900000000.0, کامرانیه ,90,1398,900000000.0,0.0,1,1,1
501500000.0, الهیه ,175,1396,500000000.0,50000000.0,1,1,1
170000000.0, پیروزی ,57,1389,170000000.0,0.0,0,1,1
300450000.0, فرمانیه ,200,1385,300000000.0,15000000.0,1,1,1
200225000.0, قیطریه ,105,1386,200000000.0,7500000.0,0,1,1
250165000.0, کوهک ,112,1398,250000000.0,5500000.0,1,1,1
100315000.0, سهروردی ,115,1385,100000000.0,10500000.0,0,1,1
100450000.0, شهرک غرب ,120,1395,100000000.0,15000000.0,1,1,1
100000000.0, نعمت‌آباد ,70,1390,100000000.0,0.0,0,0,1
0.0, کوی فردوس ,100,1391,0.0,0.0,1,1,1
190000000.0, یافت‌آباد ,90,1399,190000000.0,0.0,1,1,1
300750000.0, ولنجک ,140,1396,300000000.0,25000000.0,1,1,1
501350000.0, نیاوران ,220,1398,500000000.0,45000000.0,1,1,1
150135000.0, کوی مهران ,108,1382,150000000.0,4500000.0,0,1,1
300450000.0, میرداماد ,190,1375,300000000.0,15000000.0,1,1,1
700000000.0, قیطریه ,100,1397,700000000.0,0.0,1,1,1
200180000.0, شهرک راه‌آهن ,93,1391,200000000.0,6000000.0,0,0,1
150150000.0, شمس‌آباد ,100,1395,150000000.0,5000000.0,1,1,1
500510000.0, فرمانیه ,155,1393,500000000.0,17000000.0,1,1,1
410000000.0, شیان ,75,1390,410000000.0,0.0,1,1,1
200165000.0, پونک ,100,1387,200000000.0,5500000.0,1,1,1
600060000.0, سپهر ,100,1388,600000000.0,2000000.0,0,1,1
300450000.0, دزاشیب ,130,1392,300000000.0,15000000.0,1,1,1
350330000.0, یوسف‌آباد ,130,1397,350000000.0,11000000.0,1,1,1
86039000.0, شبیری ,50,1397,86000000.0,1300000.0,1,0,1
0.0, تهرانپارس شرقی ,100,1396,0.0,0.0,1,0,1
35066000.0, بریانک ,50,1388,35000000.0,2200000.0,0,0,1
101500000.0, زعفرانیه ,190,1399,100000000.0,50000000.0,1,1,1
250000000.0, شمس‌آباد ,68,1385,250000000.0,0.0,0,0,1
120000000.0, سبلان ,52,1385,120000000.0,0.0,0,0,1
1200000000.0, ولنجک ,75,1397,1200000000.0,0.0,1,1,1
600180000.0, مرزداران ,108,1399,600000000.0,6000000.0,1,1,1
301050000.0, الهیه ,210,1390,300000000.0,35000000.0,1,1,1
500180000.0, هروی ,125,1399,500000000.0,6000000.0,1,1,1
500300000.0, صادقیه ,150,1398,500000000.0,10000000.0,1,1,1
2100000000.0, اباذر ,195,1399,2100000000.0,0.0,1,1,1
220150000.0, تهرانپارس غربی ,92,1393,220000000.0,5000000.0,1,1,1
200375000.0, شهرک غرب ,160,1389,200000000.0,12500000.0,0,1,1
1000480000.0, قیطریه ,235,1392,1000000000.0,16000000.0,1,1,1
500000000.0, شهر ری - اقدسیه ,80,1363,500000000.0,0.0,0,1,1
560000000.0, سعادت‌آباد ,80,1392,560000000.0,0.0,1,1,1
1550000000.0, الهیه ,200,1390,1550000000.0,0.0,1,1,1
180015000.0, ستارخان ,65,1385,180000000.0,500000.0,0,1,1
360000000.0, ستارخان ,95,1387,360000000.0,0.0,0,0,1
200300000.0, میرداماد ,125,1390,200000000.0,10000000.0,1,1,1
1500000000.0, الهیه ,200,1388,1500000000.0,0.0,1,1,1
180000000.0, خانی‌آباد نو ,67,1385,180000000.0,0.0,0,1,1
3000000000.0, سعادت‌آباد ,220,1399,3000000000.0,0.0,1,1,1
0.0, الهیه ,267,1399,0.0,0.0,1,1,1
200510000.0, جردن ,248,1371,200000000.0,17000000.0,0,0,1
0.0, جردن ,135,1396,0.0,0.0,1,1,1
50021000.0, سیزده آبان ,60,1380,50000000.0,700000.0,0,1,1
0.0, امیرآباد ,115,1392,0.0,0.0,1,1,1
300540000.0, فرمانیه ,140,1399,300000000.0,18000000.0,0,1,1
150240000.0, دارآباد ,95,1387,150000000.0,8000000.0,1,1,1
8000030000.0, الهیه ,320,1399,8000000000.0,1000000.0,1,1,1
400360000.0, هروی ,140,1397,400000000.0,12000000.0,1,1,1
150000000.0, وحیدیه ,40,1394,150000000.0,0.0,0,0,1
75075000.0, سلسبیل ,44,1381,75000000.0,2500000.0,0,1,1
1000000000.0, فرمانیه ,150,1392,1000000000.0,0.0,1,1,1
110105000.0, مرزداران ,55,1385,110000000.0,3500000.0,0,1,1
200054000.0, خواجه نظام الملک ,64,1399,200000000.0,1800000.0,1,1,1
500450000.0, قیطریه ,150,1391,500000000.0,15000000.0,1,1,1
200450000.0, کوهک ,245,1383,200000000.0,15000000.0,1,1,1
200240000.0, پاسداران ,70,1399,200000000.0,8000000.0,1,1,1
40009000.0, پرند ,75,1399,40000000.0,300000.0,1,1,1
1500000000.0, کامرانیه ,170,1395,1500000000.0,0.0,1,1,1
200330000.0, اوین ,130,1396,200000000.0,11000000.0,1,1,1
0.0, عباس‌آباد ,105,1380,0.0,0.0,0,1,1
500780000.0, هروی ,195,1397,500000000.0,26000000.0,1,1,1
300750000.0, قیطریه ,130,1396,300000000.0,25000000.0,1,1,1
0.0, الهیه ,270,1395,0.0,0.0,1,1,1
2500000000.0, الهیه ,165,1397,2500000000.0,0.0,1,1,1
0.0, قیطریه ,100,1399,0.0,0.0,1,1,1
350000000.0, شهر زیبا ,100,1383,350000000.0,0.0,0,1,1
160090000.0, دریاچه شهدای خلیج فارس ,70,1391,160000000.0,3000000.0,0,1,1
1400000000.0, سعادت‌آباد ,180,1390,1400000000.0,0.0,1,1,1
0.0, قیطریه ,200,1397,0.0,0.0,1,1,1
551050000.0, کامرانیه ,180,1395,550000000.0,35000000.0,1,1,1
0.0, پونک ,120,1396,0.0,0.0,1,1,1
100180000.0, تهرانپارس غربی ,94,1390,100000000.0,6000000.0,1,1,1
300300000.0, نیاوران ,135,1384,300000000.0,10000000.0,0,1,1
500600000.0, فرمانیه ,225,1385,500000000.0,20000000.0,0,1,1
500450000.0, اختیاریه ,150,1388,500000000.0,15000000.0,1,1,1
